block_geoid,Geographic Area Name
480291105001013,"Block 1013, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001014,"Block 1014, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001015,"Block 1015, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001016,"Block 1016, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001017,"Block 1017, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001018,"Block 1018, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001019,"Block 1019, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001020,"Block 1020, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001021,"Block 1021, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001022,"Block 1022, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001023,"Block 1023, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001024,"Block 1024, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001025,"Block 1025, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001026,"Block 1026, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001027,"Block 1027, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001028,"Block 1028, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001029,"Block 1029, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001030,"Block 1030, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001031,"Block 1031, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001032,"Block 1032, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001033,"Block 1033, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001034,"Block 1034, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001035,"Block 1035, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001036,"Block 1036, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001037,"Block 1037, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001038,"Block 1038, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001039,"Block 1039, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001040,"Block 1040, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001041,"Block 1041, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001042,"Block 1042, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001043,"Block 1043, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001044,"Block 1044, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001045,"Block 1045, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001046,"Block 1046, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001047,"Block 1047, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001048,"Block 1048, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001049,"Block 1049, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001050,"Block 1050, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001051,"Block 1051, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001052,"Block 1052, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001053,"Block 1053, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001054,"Block 1054, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001055,"Block 1055, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001056,"Block 1056, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001057,"Block 1057, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001058,"Block 1058, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001059,"Block 1059, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001060,"Block 1060, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001061,"Block 1061, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001062,"Block 1062, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001063,"Block 1063, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001064,"Block 1064, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001065,"Block 1065, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001066,"Block 1066, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001067,"Block 1067, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001068,"Block 1068, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001069,"Block 1069, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001070,"Block 1070, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001071,"Block 1071, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001072,"Block 1072, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001073,"Block 1073, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291105001074,"Block 1074, Block Group 1, Census Tract 1105, Bexar County, Texas"
480291106001000,"Block 1000, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001001,"Block 1001, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001002,"Block 1002, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001003,"Block 1003, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001004,"Block 1004, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001005,"Block 1005, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001006,"Block 1006, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001007,"Block 1007, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001008,"Block 1008, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001009,"Block 1009, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001010,"Block 1010, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001011,"Block 1011, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001012,"Block 1012, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001013,"Block 1013, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001014,"Block 1014, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001015,"Block 1015, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001016,"Block 1016, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001017,"Block 1017, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001018,"Block 1018, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001019,"Block 1019, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001020,"Block 1020, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001021,"Block 1021, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001022,"Block 1022, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001023,"Block 1023, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001024,"Block 1024, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001025,"Block 1025, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001026,"Block 1026, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001027,"Block 1027, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001028,"Block 1028, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001029,"Block 1029, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001030,"Block 1030, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001031,"Block 1031, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001032,"Block 1032, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001033,"Block 1033, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001034,"Block 1034, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001035,"Block 1035, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001036,"Block 1036, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001037,"Block 1037, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001038,"Block 1038, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001039,"Block 1039, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001040,"Block 1040, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001041,"Block 1041, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001042,"Block 1042, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001043,"Block 1043, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001044,"Block 1044, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001045,"Block 1045, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001046,"Block 1046, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001047,"Block 1047, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001048,"Block 1048, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001049,"Block 1049, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001050,"Block 1050, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001051,"Block 1051, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001052,"Block 1052, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001053,"Block 1053, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001054,"Block 1054, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001055,"Block 1055, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001056,"Block 1056, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001057,"Block 1057, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001058,"Block 1058, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001059,"Block 1059, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001060,"Block 1060, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001061,"Block 1061, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001062,"Block 1062, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001063,"Block 1063, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001064,"Block 1064, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001065,"Block 1065, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001066,"Block 1066, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001067,"Block 1067, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106001068,"Block 1068, Block Group 1, Census Tract 1106, Bexar County, Texas"
480291106002000,"Block 2000, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002001,"Block 2001, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002002,"Block 2002, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002003,"Block 2003, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002004,"Block 2004, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002005,"Block 2005, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002006,"Block 2006, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002007,"Block 2007, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002008,"Block 2008, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002009,"Block 2009, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002010,"Block 2010, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002011,"Block 2011, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002012,"Block 2012, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002013,"Block 2013, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002014,"Block 2014, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002015,"Block 2015, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002016,"Block 2016, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002017,"Block 2017, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002018,"Block 2018, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002019,"Block 2019, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002020,"Block 2020, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002021,"Block 2021, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002022,"Block 2022, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002023,"Block 2023, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002024,"Block 2024, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002025,"Block 2025, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002026,"Block 2026, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002027,"Block 2027, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002028,"Block 2028, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002029,"Block 2029, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002030,"Block 2030, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002031,"Block 2031, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002032,"Block 2032, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106002033,"Block 2033, Block Group 2, Census Tract 1106, Bexar County, Texas"
480291106003000,"Block 3000, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003001,"Block 3001, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003002,"Block 3002, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003003,"Block 3003, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003004,"Block 3004, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003005,"Block 3005, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003006,"Block 3006, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003007,"Block 3007, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003008,"Block 3008, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003009,"Block 3009, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003010,"Block 3010, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003011,"Block 3011, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003012,"Block 3012, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003013,"Block 3013, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003014,"Block 3014, Block Group 3, Census Tract 1106, Bexar County, Texas"
480291106003015,"Block 3015, Block Group 3, Census Tract 1106, Bexar County, Texas"
